# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Mon Jul  8 09:39:05 UTC 2024
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Attention: photometry includes extinction of Av=1.643, with coefficients derived star-by-star, for Cardelli et al 89 + O'Donnell 94 Rv=3.1 extinction curve.
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0026766 -0.76000 10.07918 0.0900000036 1.0816895926    0.090 -3.277  3.4265  5.327    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.33e-17      0.00 7.415e-01 2.557e-01 5.108e-04 1.378e-04 1.250e-03 -1.000 2.841e-03 12.962 15.426 18.823 13.920
0.0026766 -0.76000 10.07918 0.0923728943 1.1040389334    0.092 -3.222  3.4341  5.314    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.93e-17      0.00 7.412e-01 2.559e-01 5.108e-04 1.378e-04 1.250e-03 -1.000 2.841e-03 12.826 15.234 18.467 13.745
0.0026766 -0.76000 10.07918 0.0995249003 1.1671254338    0.099 -3.066  3.4560  5.278    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.26e-17      0.00 7.406e-01 2.566e-01 5.108e-04 1.378e-04 1.250e-03 -1.000 2.841e-03 12.436 14.689 17.479 13.250
0.0026766 -0.76000 10.07918 0.1048077866 1.2100568788    0.105 -2.987  3.4656  5.260    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.84e-17      0.00 7.401e-01 2.571e-01 5.108e-04 1.378e-04 1.250e-03 -1.000 2.841e-03 12.239 14.425 17.020 13.011
0.0026766 -0.76000 10.07918 0.1185747087 1.3098487481    0.118 -2.799  3.4885  5.216    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.43e-16      0.00 7.389e-01 2.583e-01 5.108e-04 1.378e-04 1.250e-03 -1.000 2.841e-03 11.767 13.798 15.979 12.448
0.0026766 -0.76000 10.07918 0.1376245171 1.4254966572    0.137 -2.615  3.5076  5.173    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.68e-16      0.00 7.375e-01 2.597e-01 5.108e-04 1.378e-04 1.250e-03 -1.000 2.841e-03 11.307 13.219 15.120 11.925
0.0026766 -0.76000 10.07918 0.1566743255 1.5220067571    0.156 -2.473  3.5202  5.138    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.88e-16      0.00 7.363e-01 2.608e-01 5.108e-04 1.378e-04 1.250e-03 -1.000 2.841e-03 10.953 12.792 14.536 11.534
0.0026766 -0.76000 10.07918 0.1947739422 1.6758423446    0.194 -2.256  3.5363  5.079    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.57e-16      0.00 7.348e-01 2.624e-01 5.108e-04 1.378e-04 1.250e-03 -1.000 2.841e-03 10.410 12.168 13.757 10.951
0.0026766 -0.76000 10.07918 0.2423984557 1.8206405717    0.242 -2.051  3.5488  5.019    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.56e-17      0.00 7.341e-01 2.631e-01 5.108e-04 1.378e-04 1.250e-03 -1.000 2.841e-03 9.897 11.597 13.084 10.411
0.0026766 -0.76000 10.07918 0.2900229692 1.9324903514    0.289 -1.891  3.5579  4.973    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.64e-17      0.00 7.341e-01 2.631e-01 5.108e-04 1.378e-04 1.250e-03 -1.000 2.841e-03 9.497 11.160 12.583 9.995
0.0026766 -0.76000 10.07918 0.3376474977 2.0226947004    0.337 -1.756  3.5655  4.935    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.66e-16      0.00 7.409e-01 2.563e-01 5.108e-04 1.378e-04 1.250e-03 -1.000 2.841e-03 9.160 10.794 12.167 9.646
0.0026766 -0.76000 10.07918 0.3852719963 2.0977106069    0.385 -1.613  3.5756  4.891    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.77e-15      0.00 7.433e-01 2.539e-01 5.108e-04 1.378e-04 1.250e-03 -1.000 2.841e-03 8.804 10.402 11.717 9.275
0.0026766 -0.76000 10.07918 0.4328965545 2.1615470249    0.432 -1.453  3.5892  4.836    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.57e-15      0.00 7.434e-01 2.538e-01 5.108e-04 1.378e-04 1.250e-03 -1.000 2.841e-03 8.404 9.960 11.204 8.860
0.0026766 -0.76000 10.07918 0.4805210233 2.2168499070    0.480 -1.275  3.6088  4.782    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.92e-15      0.00 7.434e-01 2.538e-01 5.108e-04 1.378e-04 1.250e-03 -1.000 2.841e-03 7.958 9.464 10.621 8.398
0.0026766 -0.76000 10.07918 0.5281455517 2.2646996507    0.527 -1.074  3.6368  4.733    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.28e-15      0.00 7.620e-01 2.354e-01 4.691e-04 1.266e-04 1.148e-03 -1.000 2.630e-03 7.454 8.898 9.937 7.883
0.0026766 -0.76000 10.07918 0.5638281107 2.2947849036    0.563 -0.920  3.6609  4.704    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -8.96e-15      0.00 7.752e-01 2.223e-01 4.502e-04 1.216e-04 1.103e-03 -1.000 2.499e-03 7.069 8.454 9.391 7.488
0.0026766 -0.76000 10.07918 0.5757700205 2.3039008938    0.575 -0.870  3.6687  4.694    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1    -1e-14      0.00 7.795e-01 2.181e-01 4.441e-04 1.199e-04 1.088e-03 -1.000 2.456e-03 6.945 8.315 9.223 7.364
0.0026766 -0.76000 10.07918 0.6233944893 2.3362956636    0.623 -0.675  3.6994  4.657    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.58e-14      0.00 7.854e-01 2.122e-01 4.345e-04 1.174e-04 1.066e-03 -1.000 2.429e-03 6.458 7.771 8.585 6.873
0.0026766 -0.76000 10.07918 0.6292788386 2.3399087826    0.629 -0.651  3.7032  4.652    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.67e-14      0.00 7.862e-01 2.113e-01 4.332e-04 1.170e-04 1.063e-03 -1.000 2.413e-03 6.397 7.706 8.510 6.814
0.0026766 -0.76000 10.07918 0.6441813111 2.3487206094    0.643 -0.589  3.7126  4.639    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.93e-14      0.00 7.884e-01 2.092e-01 4.300e-04 1.162e-04 1.055e-03 -1.000 2.408e-03 6.244 7.544 8.323 6.665
0.0026766 -0.76000 10.07918 0.6586239934 2.3568244557    0.658 -0.530  3.7217  4.625    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -1.43e-14      0.00 7.906e-01 2.070e-01 4.267e-04 1.153e-04 1.047e-03 -1.000 2.399e-03 6.095 7.388 8.145 6.524
0.0026766 -0.76000 10.07918 0.6710191369 2.3634604697    0.670 -0.479  3.7293  4.612    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.51e-14      0.00 7.925e-01 2.051e-01 4.240e-04 1.146e-04 1.041e-03 -1.000 2.362e-03 5.966 7.256 7.996 6.402
0.0026766 -0.76000 10.07918 0.6730435491 2.3645176133    0.672 -0.470  3.7304  4.609    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.57e-14      0.00 7.929e-01 2.048e-01 4.232e-04 1.144e-04 1.039e-03 -1.000 2.354e-03 5.946 7.235 7.972 6.382
0.0026766 -0.76000 10.07918 0.6874073744 2.3718131870    0.687 -0.410  3.7385  4.591    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -2.98e-14      0.00 7.955e-01 2.022e-01 4.178e-04 1.132e-04 1.029e-03 -1.000 2.321e-03 5.795 7.083 7.802 6.242
0.0026766 -0.76000 10.07918 0.7002696395 2.3780548463    0.700 -0.356  3.7456  4.573    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -3.42e-14      0.00 7.979e-01 1.998e-01 4.130e-04 1.122e-04 1.019e-03 -1.000 2.322e-03 5.659 6.947 7.651 6.116
0.0026766 -0.76000 10.07918 0.7124560475 2.3837300606    0.712 -0.303  3.7521  4.554    1  0.000  0.540     0.00     0.00     0.00     0.00     0.00 -1 -6.85e-16      0.00 8.003e-01 1.975e-01 4.083e-04 1.111e-04 1.010e-03 -1.000 2.257e-03 5.528 6.818 7.508 5.996
0.0026766 -0.76000 10.07918 0.7196390629 2.3869718444    0.719 -0.272  3.7558  4.541    1  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -1.49e-14      0.00 8.017e-01 1.961e-01 4.055e-04 1.105e-04 1.005e-03 -1.000 2.252e-03 5.449 6.740 7.422 5.924
0.0026766 -0.76000 10.07918 0.7235960960 2.3887261175    0.723 -0.254  3.7577  4.534    1  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1  -1.7e-14      0.00 8.026e-01 1.951e-01 4.037e-04 1.100e-04 1.001e-03 -1.000 2.251e-03 5.405 6.698 7.375 5.884
0.0026766 -0.76000 10.07918 0.7341084480 2.3932811062    0.733 -0.207  3.7626  4.512    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.43e-14      0.00 8.052e-01 1.925e-01 3.989e-04 1.089e-04 9.904e-04 -1.000 2.222e-03 5.287 6.582 7.249 5.776
0.0026766 -0.76000 10.07918 0.7443017364 2.3975568410    0.743 -0.159  3.7671  4.489    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.44e-14      0.00 8.078e-01 1.899e-01 3.941e-04 1.076e-04 9.798e-04 -1.000 2.224e-03 5.168 6.467 7.124 5.667
0.0026766 -0.76000 10.07918 0.7534716129 2.4012898305    0.752 -0.115  3.7710  4.466    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -3e-15      0.00 8.103e-01 1.875e-01 3.896e-04 1.065e-04 9.699e-04 -1.000 2.224e-03 5.058 6.360 7.008 5.566
0.0026766 -0.76000 10.07918 0.7623953819 2.4048236597    0.761 -0.071  3.7747  4.441    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -8.16e-16      0.00 8.127e-01 1.851e-01 3.852e-04 1.054e-04 9.600e-04 -1.000 2.209e-03 4.948 6.253 6.894 5.465
0.0026766 -0.76000 10.07918 0.7682590485 2.4070943535    0.767 -0.041  3.7769  4.424    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -9.47e-15      0.00 8.144e-01 1.834e-01 3.822e-04 1.047e-04 9.535e-04 -1.000 2.192e-03 4.873 6.179 6.815 5.395
0.0026766 -0.76000 10.07918 0.7710936069 2.4081778021    0.770 -0.026  3.7779  4.414    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -1.12e-14      0.00 8.155e-01 1.823e-01 3.803e-04 1.042e-04 9.490e-04 -1.000 2.179e-03 4.836 6.144 6.778 5.360
0.0026766 -0.76000 10.07918 0.7807334065 2.4117948004    0.779  0.026  3.7810  4.380    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1    -2e-14      0.00 8.194e-01 1.784e-01 3.738e-04 1.024e-04 9.332e-04 -1.000 2.147e-03 4.705 6.015 6.642 5.237
0.0026766 -0.76000 10.07918 0.7898069024 2.4151067125    0.788  0.078  3.7836  4.343    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -3.49e-14      0.00 8.233e-01 1.746e-01 3.674e-04 1.007e-04 9.181e-04 -1.000 2.063e-03 4.574 5.887 6.509 5.113
0.0026766 -0.76000 10.07918 0.7984147072 2.4181687586    0.797  0.129  3.7856  4.305    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -5.94e-14      0.00 8.268e-01 1.711e-01 3.616e-04 9.917e-05 9.041e-04 -1.000 2.028e-03 4.447 5.761 6.378 4.990
0.0026766 -0.76000 10.07918 0.8067072630 2.4210477031    0.805  0.181  3.7871  4.263    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1    -1e-13      0.00 8.292e-01 1.688e-01 3.578e-04 9.818e-05 8.951e-04 -1.000 2.019e-03 4.317 5.632 6.246 4.864
0.0026766 -0.76000 10.07918 0.8123084903 2.4229540898    0.811  0.218  3.7878  4.232    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -1.11e-15      0.00 8.301e-01 1.679e-01 3.563e-04 9.779e-05 8.917e-04 -1.000 2.034e-03 4.225 5.541 6.153 4.774
0.0026766 -0.76000 10.07918 0.8160698414 2.4242173951    0.814  0.245  3.7878  4.207    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -5.27e-15      0.00 8.304e-01 1.676e-01 3.560e-04 9.770e-05 8.909e-04 -1.000 2.027e-03 4.157 5.473 6.085 4.706
0.0026766 -0.76000 10.07918 0.8168790340 2.4244874262    0.815  0.251  3.7877  4.201    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -7.37e-15      0.00 8.305e-01 1.675e-01 3.559e-04 9.769e-05 8.908e-04 -1.000 2.022e-03 4.142 5.458 6.070 4.691
0.0026766 -0.76000 10.07918 0.8209699988 2.4258432335    0.819  0.282  3.7873  4.170    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -1.08e-14      0.00 8.306e-01 1.674e-01 3.560e-04 9.769e-05 8.910e-04 -1.000 2.000e-03 4.064 5.380 5.992 4.613
0.0026766 -0.76000 10.07918 0.8273584247 2.4279296462    0.825  0.335  3.7853  4.113    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -1.98e-14      0.00 8.300e-01 1.680e-01 3.580e-04 9.826e-05 8.964e-04 -1.000 2.033e-03 3.933 5.247 5.863 4.477
0.0026766 -0.76000 10.07918 0.8296025395 2.4286537929    0.828  0.354  3.7843  4.091    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -2.48e-14      0.00 8.294e-01 1.685e-01 3.596e-04 9.873e-05 9.005e-04 -1.000 2.061e-03 3.885 5.198 5.816 4.427
0.0026766 -0.76000 10.07918 0.8332893848 2.4298337577    0.831  0.389  3.7810  4.044    2  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -3.62e-14      0.00 8.254e-01 1.725e-01 3.687e-04 1.012e-04 9.233e-04 -1.000 2.099e-03 3.797 5.108 5.732 4.332
0.0026766 -0.76000 10.07918 0.8371928930 2.4310700481    0.835  0.430  3.7748  3.981    2  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -5.52e-14      0.00 8.139e-01 1.839e-01 3.923e-04 1.077e-04 9.819e-04 -1.000 2.242e-03 3.696 5.003 5.639 4.218
0.0026766 -0.76000 10.07918 0.8401982784 2.4320128960    0.838  0.462  3.7660  3.916    2  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -7.82e-14      0.00 7.938e-01 2.038e-01 4.260e-04 1.168e-04 1.064e-03 -1.000 2.429e-03 3.616 4.918 5.572 4.120
0.0026766 -0.76000 10.07918 0.8420327902 2.4325846154    0.840  0.480  3.7571  3.862    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -9.81e-14      0.00 7.805e-01 2.170e-01 4.465e-04 1.223e-04 1.113e-03 -1.000 2.518e-03 3.569 4.868 5.540 4.057
0.0026766 -0.76000 10.07918 0.8435450196 2.4330537469    0.841  0.498  3.7470  3.805    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.21e-13      0.00 7.712e-01 2.262e-01 4.604e-04 1.260e-04 1.146e-03 -1.000 2.604e-03 3.524 4.822 5.515 3.997
0.0026766 -0.76000 10.07918 0.8447341919 2.4334213015    0.842  0.522  3.7385  3.747    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.47e-13      0.00 7.655e-01 2.319e-01 4.689e-04 1.282e-04 1.166e-03 -1.000 2.633e-03 3.464 4.763 5.474 3.926
0.0026766 -0.76000 10.07918 0.8457660675 2.4337392752    0.843  0.556  3.7319  3.687    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.81e-13      0.00 7.614e-01 2.360e-01 4.749e-04 1.298e-04 1.180e-03 -1.000 2.669e-03 3.379 4.680 5.405 3.834
0.0026766 -0.76000 10.07918 0.8467222452 2.4340331271    0.844  0.601  3.7270  3.624    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -2.3e-13      0.00 7.580e-01 2.393e-01 4.792e-04 1.310e-04 1.190e-03 -1.000 2.717e-03 3.269 4.573 5.308 3.720
0.0026766 -0.76000 10.07918 0.8468588591 2.4340750489    0.844  0.608  3.7264  3.614    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.39e-13      0.00 7.575e-01 2.398e-01 4.797e-04 1.311e-04 1.192e-03 -1.000 2.696e-03 3.251 4.556 5.292 3.702
0.0026766 -0.76000 10.07918 0.8476577997 2.4343199033    0.845  0.655  3.7234  3.555    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.99e-13      0.00 7.548e-01 2.425e-01 4.824e-04 1.319e-04 1.198e-03 -1.000 2.716e-03 3.132 4.439 5.182 3.582
0.0026766 -0.76000 10.07918 0.8483120203 2.4345200098    0.846  0.698  3.7213  3.504    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.64e-13      0.00 7.526e-01 2.447e-01 4.843e-04 1.324e-04 1.203e-03 -1.000 2.735e-03 3.025 4.333 5.080 3.473
0.0026766 -0.76000 10.07918 0.8490289450 2.4347388885    0.846  0.750  3.7193  3.445    3  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.58e-13      0.00 7.501e-01 2.472e-01 4.857e-04 1.330e-04 1.207e-03 -1.000 2.746e-03 2.895 4.205 4.957 3.343
0.0026766 -0.76000 10.07918 0.8495542407 2.4348989928    0.847  0.791  3.7179  3.399    3  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -5.49e-13      0.00 7.481e-01 2.491e-01 4.860e-04 1.336e-04 1.210e-03 -1.000 2.755e-03 2.793 4.104 4.858 3.239
0.0026766 -0.76000 10.07918 0.8501841426 2.4350906799    0.847  0.844  3.7163  3.339    3  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -6.92e-13      0.00 7.457e-01 2.515e-01 4.848e-04 1.349e-04 1.213e-03 -1.000 2.741e-03 2.659 3.972 4.730 3.105
